"Claim_ID","Customer_ID","Vehicle_ID","Claim_Amount","Claim_Date","Claim_Type"
"27502","857379","857379","10000","2025-11-14","1"
"27503","240547","240547","10000","2025-01-13","1"
"27504","288458","288458","10000","2025-05-21","1"
"27505","259212","259212","10000","2025-09-14","1"
"27506","412701","412701","10000","2025-03-28","1"
"27507","12714","12714","10000","2025-03-14","1"
"27508","522221","522221","10000","2025-05-07","1"
"27509","740276","740276","10000","2025-05-07","1"
"27510","277236","277236","10000","2025-10-28","1"
"27511","546251","546251","10000","2025-01-13","1"
"27512","780246","780246","10000","2025-03-14","1"
"27513","946478","946478","10000","2025-11-14","1"
"27514","541060","541060","10000","2025-12-28","1"
"27515","157465","157465","10000","2025-07-28","1"
"27516","679951","679951","10000","2025-09-14","1"
"27517","367553","367553","10000","2025-02-27","1"
"27518","248124","248124","10000","2025-04-28","1"
"27519","319016","319016","10000","2025-09-14","1"
"27520","128957","128957","10000","2025-09-14","1"
"27521","849484","849484","10000","2025-02-27","1"
"27522","457838","457838","10000","2025-03-14","1"
"27523","420428","420428","10000","2025-12-28","1"
"27524","814404","814404","10000","2025-12-28","1"
"27525","291995","291995","10000","2025-07-07","1"
"27526","80060","80060","10000","2025-10-28","1"
"27527","425316","425316","10000","2025-08-07","1"
"27528","865450","865450","10000","2025-11-28","1"
"27529","187647","187647","10000","2025-03-21","1"
"27530","846209","846209","10000","2025-03-07","1"
"27531","818604","818604","10000","2025-08-21","1"
"27532","794544","794544","10000","2025-05-07","1"
"27533","119221","119221","10000","2025-01-13","1"
"27534","379029","379029","10000","2025-11-14","1"
"27535","426398","426398","10000","2025-01-06","1"
"27536","211977","211977","10000","2025-05-21","1"
"27537","774177","774177","10000","2025-04-28","1"
"27538","428290","428290","10000","2025-03-07","1"
"27539","340894","340894","10000","2025-06-28","1"
"27540","307818","307818","10000","2025-02-13","1"
"27541","767336","767336","10000","2025-10-14","1"
"27542","436485","436485","10000","2025-02-20","1"
"27543","729739","729739","10000","2025-09-07","1"
"27544","819314","819314","10000","2025-11-14","1"
"27545","352091","352091","10000","2025-11-07","1"
"27546","924164","924164","10000","2025-04-07","1"
"27547","671718","671718","10000","2025-05-14","1"
"27548","655732","655732","10000","2025-02-06","1"
"27549","787487","787487","10000","2025-05-07","1"
"27550","879488","879488","10000","2025-07-07","1"
"27551","351298","351298","10000","2025-07-21","1"
"27552","88601","88601","10000","2025-02-06","1"
"27553","943126","943126","10000","2025-12-14","1"
"27554","723530","723530","10000","2025-07-21","1"
"27555","658163","658163","10000","2025-12-21","1"
"27556","166505","166505","10000","2025-08-07","1"
"27557","157268","157268","10000","2025-12-07","1"
"27558","384177","384177","10000","2025-06-21","1"
"27559","109862","109862","10000","2025-09-14","1"
"27560","619833","619833","10000","2025-09-21","1"
"27561","167567","167567","10000","2025-03-21","1"
"27562","686324","686324","10000","2025-02-20","1"
"27563","689493","689493","10000","2025-07-21","1"
"27564","348991","348991","10000","2025-06-07","1"
"27565","747211","747211","10000","2025-02-13","1"
"27566","254482","254482","10000","2025-05-14","1"
"27567","123657","123657","10000","2025-09-14","1"
"27568","923705","923705","10000","2025-05-28","1"
"27569","13880","13880","10000","2025-10-07","1"
"27570","190315","190315","10000","2025-07-28","1"
"27571","406552","406552","10000","2025-11-07","1"
"27572","856343","856343","10000","2025-04-28","1"
"27573","981548","981548","10000","2025-11-21","1"
"27574","996369","996369","10000","2025-11-21","1"
"27575","44067","44067","10000","2025-09-21","1"
"27576","956168","956168","10000","2025-03-21","1"
"27577","751074","751074","10000","2025-06-14","1"
"27578","564498","564498","10000","2025-01-06","1"
"27579","10246","10246","10000","2025-03-21","1"
"27580","260661","260661","10000","2025-03-14","1"
"27581","713291","713291","10000","2025-03-14","1"
"27582","303168","303168","10000","2025-02-06","1"
"27583","998495","998495","10000","2025-12-28","1"
"27584","916052","916052","10000","2025-01-27","1"
"27585","590850","590850","10000","2025-06-21","1"
"27586","720899","720899","10000","2025-12-21","1"
"27587","553643","553643","10000","2025-02-27","1"
"27588","649088","649088","10000","2025-07-14","1"
"27589","809155","809155","10000","2025-09-28","1"
"27590","572732","572732","10000","2025-01-27","1"
"27591","882684","882684","10000","2025-12-14","1"
"27592","614227","614227","10000","2025-03-28","1"
"27593","906085","906085","10000","2025-01-06","1"
"27594","76345","76345","10000","2025-10-07","1"
"27595","2689","2689","10000","2025-07-28","1"
"27596","359506","359506","10000","2025-12-07","1"
"27597","342952","342952","10000","2025-02-06","1"
"27598","742110","742110","10000","2025-08-21","1"
"27599","7509","7509","10000","2025-01-20","1"
"27600","860076","860076","10000","2025-07-07","1"
"27601","838533","838533","10000","2025-04-28","1"
"27602","255731","255731","10000","2025-05-14","1"
"27603","316139","316139","10000","2025-04-28","1"
"27604","484063","484063","10000","2025-11-28","1"
"27605","155243","155243","10000","2025-05-14","1"
"27606","265922","265922","10000","2025-01-27","1"
"27607","968071","968071","10000","2025-08-14","1"
"27608","284149","284149","10000","2025-10-07","1"
"27609","703675","703675","10000","2025-08-07","1"
"27610","696948","696948","10000","2025-11-21","1"
"27611","538749","538749","10000","2025-08-28","1"
"27612","893972","893972","10000","2025-01-20","1"
"27613","934418","934418","10000","2025-10-07","1"
"27614","118278","118278","10000","2025-11-07","1"
"27615","292145","292145","10000","2025-02-20","1"
"27616","372747","372747","10000","2025-06-21","1"
"27617","259315","259315","10000","2025-08-14","1"
"27618","535964","535964","10000","2025-10-21","1"
"27619","66083","66083","10000","2025-03-28","1"
"27620","257325","257325","10000","2025-06-14","1"
"27621","894732","894732","10000","2025-09-14","1"
"27622","709815","709815","10000","2025-05-14","1"
"27623","373435","373435","10000","2025-09-21","1"
"27624","104066","104066","10000","2025-09-07","1"
"27625","820959","820959","10000","2025-06-14","1"
"27626","610760","610760","10000","2025-03-21","1"
"27627","972571","972571","10000","2025-06-07","1"
"27628","224004","224004","10000","2025-08-21","1"
"27629","672905","672905","10000","2025-05-07","1"
"27630","812680","812680","10000","2025-11-14","1"
"27631","223503","223503","10000","2025-11-21","1"
"27632","884347","884347","10000","2025-09-07","1"
"27633","139205","139205","10000","2025-05-07","1"
"27634","388831","388831","10000","2025-12-21","1"
"27635","309898","309898","10000","2025-07-07","1"
"27636","792847","792847","10000","2025-08-21","1"
"27637","849314","849314","10000","2025-10-21","1"
"27638","26910","26910","10000","2025-05-21","1"
"27639","918845","918845","10000","2025-03-28","1"
"27640","91408","91408","10000","2025-11-28","1"
"27641","8125","8125","10000","2025-06-14","1"
"27642","555379","555379","10000","2025-11-28","1"
"27643","198949","198949","10000","2025-08-21","1"
"27644","74184","74184","10000","2025-02-13","1"
"27645","478904","478904","10000","2025-12-28","1"
"27646","348519","348519","10000","2025-05-14","1"
"27647","38084","38084","10000","2025-12-21","1"
"27648","164362","164362","10000","2025-07-28","1"
"27649","54606","54606","10000","2025-10-07","1"
"27650","528682","528682","10000","2025-05-21","1"
"27651","962852","962852","10000","2025-02-13","1"
"27652","820913","820913","10000","2025-06-14","1"
"27653","306688","306688","10000","2025-10-21","1"
"27654","21481","21481","10000","2025-02-06","1"
"27655","810315","810315","10000","2025-05-21","1"
"27656","341446","341446","10000","2025-05-14","1"
"27657","440271","440271","10000","2025-06-14","1"
"27658","42125","42125","10000","2025-09-28","1"
"27659","411495","411495","10000","2025-11-07","1"
"27660","230896","230896","10000","2025-01-13","1"
"27661","478803","478803","10000","2025-07-14","1"
"27662","239906","239906","10000","2025-07-21","1"
"27663","679228","679228","10000","2025-06-28","1"
"27664","165087","165087","10000","2025-08-14","1"
"27665","538880","538880","10000","2025-08-07","1"
"27666","517171","517171","10000","2025-11-07","1"
"27667","690047","690047","10000","2025-10-14","1"
"27668","906937","906937","10000","2025-05-07","1"
"27669","331706","331706","10000","2025-03-07","1"
"27670","388205","388205","10000","2025-11-07","1"
"27671","762583","762583","10000","2025-12-21","1"
"27672","866712","866712","10000","2025-04-28","1"
"27673","617024","617024","10000","2025-02-06","1"
"27674","888991","888991","10000","2025-04-21","1"
"27675","410405","410405","10000","2025-12-28","1"
"27676","441655","441655","10000","2025-10-07","1"
"27677","163206","163206","10000","2025-12-14","1"
"27678","738530","738530","10000","2025-02-20","1"
"27679","348708","348708","10000","2025-04-28","1"
"27680","650300","650300","10000","2025-04-21","1"
"27681","938094","938094","10000","2025-05-28","1"
"27682","40322","40322","10000","2025-07-14","1"
"27683","258222","258222","10000","2025-07-14","1"
"27684","147676","147676","10000","2025-03-28","1"
"27685","661754","661754","10000","2025-05-28","1"
"27686","477229","477229","10000","2025-06-21","1"
"27687","929294","929294","10000","2025-02-20","1"
"27688","4646","4646","10000","2025-05-07","1"
"27689","592937","592937","10000","2025-08-21","1"
"27690","740056","740056","10000","2025-07-21","1"
"27691","833823","833823","10000","2025-04-14","1"
"27692","300338","300338","10000","2025-02-06","1"
"27693","331344","331344","10000","2025-06-28","1"
"27694","103601","103601","10000","2025-03-07","1"
"27695","939898","939898","10000","2025-02-06","1"
"27696","729302","729302","10000","2025-04-07","1"
"27697","997076","997076","10000","2025-10-21","1"
"27698","755728","755728","10000","2025-09-21","1"
"27699","938127","938127","10000","2025-03-21","1"
"27700","579119","579119","10000","2025-07-14","1"
"27701","978091","978091","10000","2025-03-28","1"
"27702","1261","1261","10000","2025-01-13","1"
"27703","594325","594325","10000","2025-05-14","1"
"27704","787643","787643","10000","2025-06-21","1"
"27705","889573","889573","10000","2025-08-21","1"
"27706","832737","832737","10000","2025-04-14","1"
"27707","802440","802440","10000","2025-01-27","1"
"27708","858169","858169","10000","2025-02-13","1"
"27709","518301","518301","10000","2025-02-06","1"
"27710","605269","605269","10000","2025-01-27","1"
"27711","265418","265418","10000","2025-09-21","1"
"27712","672304","672304","10000","2025-08-28","1"
"27713","407062","407062","10000","2025-09-14","1"
"27714","748305","748305","10000","2025-05-07","1"
"27715","495242","495242","10000","2025-09-14","1"
"27716","707039","707039","10000","2025-11-28","1"
"27717","49536","49536","10000","2025-11-14","1"
"27718","876829","876829","10000","2025-11-14","1"
"27719","991103","991103","10000","2025-11-28","1"
"27720","64245","64245","10000","2025-01-27","1"
"27721","773306","773306","10000","2025-12-14","1"
"27722","284599","284599","10000","2025-11-28","1"
"27723","793912","793912","10000","2025-11-28","1"
"27724","420860","420860","10000","2025-12-07","1"
"27725","170643","170643","10000","2025-12-07","1"
"27726","49226","49226","10000","2025-03-07","1"
"27727","674792","674792","10000","2025-03-07","1"
"27728","62845","62845","10000","2025-05-21","1"
"27729","879760","879760","10000","2025-04-21","1"
"27730","856974","856974","10000","2025-06-07","1"
"27731","955351","955351","10000","2025-02-20","1"
"27732","336263","336263","10000","2025-09-14","1"
"27733","371737","371737","10000","2025-05-28","1"
"27734","680021","680021","10000","2025-12-28","1"
"27735","122608","122608","10000","2025-12-28","1"
"27736","230026","230026","10000","2025-02-06","1"
"27737","472052","472052","10000","2025-10-21","1"
"27738","967098","967098","10000","2025-04-14","1"
"27739","192595","192595","10000","2025-06-21","1"
"27740","108159","108159","10000","2025-06-21","1"
"27741","756333","756333","10000","2025-11-07","1"
"27742","107238","107238","10000","2025-09-14","1"
"27743","764602","764602","10000","2025-03-14","1"
"27744","803599","803599","10000","2025-08-28","1"
"27745","660791","660791","10000","2025-11-21","1"
"27746","592845","592845","10000","2025-11-21","1"
"27747","237096","237096","10000","2025-12-21","1"
"27748","104054","104054","10000","2025-05-28","1"
"27749","461640","461640","10000","2025-04-28","1"
"27750","881011","881011","10000","2025-03-14","1"
"27751","300371","300371","10000","2025-08-07","1"
"27752","729547","729547","10000","2025-03-28","1"
"27753","496655","496655","10000","2025-09-14","1"
"27754","525667","525667","10000","2025-03-07","1"
"27755","288124","288124","10000","2025-08-28","1"
"27756","218569","218569","10000","2025-09-21","1"
"27757","37853","37853","10000","2025-07-07","1"
"27758","360902","360902","10000","2025-08-14","1"
"27759","593638","593638","10000","2025-09-14","1"
"27760","243588","243588","10000","2025-10-07","1"
"27761","428012","428012","10000","2025-04-14","1"
"27762","930609","930609","10000","2025-12-28","1"
"27763","555212","555212","10000","2025-11-21","1"
"27764","129811","129811","10000","2025-07-07","1"
"27765","612125","612125","10000","2025-04-28","1"
"27766","263190","263190","10000","2025-03-14","1"
"27767","780680","780680","10000","2025-12-28","1"
"27768","401023","401023","10000","2025-01-27","1"
"27769","39310","39310","10000","2025-06-07","1"
"27770","335302","335302","10000","2025-11-21","1"
"27771","780365","780365","10000","2025-08-07","1"
"27772","809492","809492","10000","2025-05-14","1"
"27773","809734","809734","10000","2025-05-28","1"
"27774","831499","831499","10000","2025-11-07","1"
"27775","410210","410210","10000","2025-03-14","1"
"27776","183739","183739","10000","2025-08-14","1"
"27777","489012","489012","10000","2025-03-28","1"
"27778","581020","581020","10000","2025-07-21","1"
"27779","306548","306548","10000","2025-03-21","1"
"27780","531302","531302","10000","2025-12-28","1"
"27781","757601","757601","10000","2025-11-21","1"
"27782","782358","782358","10000","2025-01-06","1"
"27783","332073","332073","10000","2025-06-21","1"
"27784","571041","571041","10000","2025-09-21","1"
"27785","438692","438692","10000","2025-06-28","1"
"27786","874547","874547","10000","2025-11-21","1"
"27787","786679","786679","10000","2025-07-14","1"
"27788","523152","523152","10000","2025-07-28","1"
"27789","79941","79941","10000","2025-08-07","1"
"27790","853702","853702","10000","2025-03-21","1"
"27791","21674","21674","10000","2025-05-14","1"
"27792","79754","79754","10000","2025-07-21","1"
"27793","674526","674526","10000","2025-01-13","1"
"27794","335751","335751","10000","2025-02-27","1"
"27795","468297","468297","10000","2025-11-07","1"
"27796","36269","36269","10000","2025-12-07","1"
"27797","724678","724678","10000","2025-10-07","1"
"27798","886545","886545","10000","2025-01-06","1"
"27799","831148","831148","10000","2025-06-28","1"
"27800","406960","406960","10000","2025-02-06","1"
"27801","740535","740535","10000","2025-07-07","1"
"27802","650081","650081","10000","2025-05-14","1"
"27803","156314","156314","10000","2025-03-14","1"
"27804","548574","548574","10000","2025-07-14","1"
"27805","536556","536556","10000","2025-11-28","1"
"27806","862093","862093","10000","2025-11-21","1"
"27807","937490","937490","10000","2025-08-07","1"
"27808","630597","630597","10000","2025-05-14","1"
"27809","498622","498622","10000","2025-07-07","1"
"27810","886353","886353","10000","2025-12-21","1"
"27811","217216","217216","10000","2025-03-07","1"
"27812","101194","101194","10000","2025-03-21","1"
"27813","924245","924245","10000","2025-08-21","1"
"27814","161969","161969","10000","2025-03-07","1"
"27815","388574","388574","10000","2025-10-28","1"
"27816","309894","309894","10000","2025-07-21","1"
"27817","274852","274852","10000","2025-01-13","1"
"27818","240210","240210","10000","2025-03-21","1"
"27819","548631","548631","10000","2025-01-06","1"
"27820","544032","544032","10000","2025-05-07","1"
"27821","206169","206169","10000","2025-05-14","1"
"27822","124568","124568","10000","2025-08-07","1"
"27823","27952","27952","10000","2025-03-28","1"
"27824","789716","789716","10000","2025-08-28","1"
"27825","231594","231594","10000","2025-08-28","1"
"27826","997428","997428","10000","2025-09-28","1"
"27827","808908","808908","10000","2025-05-21","1"
"27828","776200","776200","10000","2025-03-14","1"
"27829","984690","984690","10000","2025-12-14","1"
"27830","915583","915583","10000","2025-07-07","1"
"27831","539904","539904","10000","2025-01-13","1"
"27832","259614","259614","10000","2025-06-21","1"
"27833","264410","264410","10000","2025-07-07","1"
"27834","298920","298920","10000","2025-09-21","1"
"27835","574842","574842","10000","2025-10-28","1"
"27836","57439","57439","10000","2025-11-14","1"
"27837","811745","811745","10000","2025-08-14","1"
"27838","609684","609684","10000","2025-02-27","1"
"27839","62772","62772","10000","2025-07-21","1"
"27840","230472","230472","10000","2025-04-21","1"
"27841","593335","593335","10000","2025-04-14","1"
"27842","61793","61793","10000","2025-06-07","1"
"27843","39222","39222","10000","2025-12-21","1"
"27844","501032","501032","10000","2025-06-07","1"
"27845","453179","453179","10000","2025-04-07","1"
"27846","121818","121818","10000","2025-06-28","1"
"27847","167578","167578","10000","2025-11-14","1"
"27848","574528","574528","10000","2025-08-14","1"
"27849","559514","559514","10000","2025-08-21","1"
"27850","44880","44880","10000","2025-05-28","1"
"27851","12689","12689","10000","2025-05-28","1"
"27852","661189","661189","10000","2025-02-06","1"
"27853","526251","526251","10000","2025-05-14","1"
"27854","954090","954090","10000","2025-08-07","1"
"27855","933264","933264","10000","2025-06-21","1"
"27856","211876","211876","10000","2025-11-14","1"
"27857","194551","194551","10000","2025-05-28","1"
"27858","679732","679732","10000","2025-08-14","1"
"27859","112091","112091","10000","2025-08-28","1"
"27860","786162","786162","10000","2025-01-13","1"
"27861","454399","454399","10000","2025-12-07","1"
"27862","356601","356601","10000","2025-04-14","1"
"27863","127307","127307","10000","2025-01-06","1"
"27864","921838","921838","10000","2025-03-07","1"
"27865","211049","211049","10000","2025-04-07","1"
"27866","260167","260167","10000","2025-10-21","1"
"27867","543272","543272","10000","2025-07-21","1"
"27868","884195","884195","10000","2025-12-28","1"
"27869","816599","816599","10000","2025-03-28","1"
"27870","175433","175433","10000","2025-04-14","1"
"27871","535286","535286","10000","2025-01-06","1"
"27872","902418","902418","10000","2025-11-21","1"
"27873","472063","472063","10000","2025-12-28","1"
"27874","818573","818573","10000","2025-05-21","1"
"27875","175911","175911","10000","2025-11-21","1"
"27876","847128","847128","10000","2025-05-14","1"
"27877","150274","150274","10000","2025-05-07","1"
"27878","893317","893317","10000","2025-07-07","1"
"27879","549230","549230","10000","2025-03-21","1"
"27880","360065","360065","10000","2025-07-28","1"
"27881","569878","569878","10000","2025-08-07","1"
"27882","930688","930688","10000","2025-02-20","1"
"27883","812099","812099","10000","2025-02-13","1"
"27884","616212","616212","10000","2025-04-14","1"
"27885","721006","721006","10000","2025-12-28","1"
"27886","181565","181565","10000","2025-02-13","1"
"27887","181075","181075","10000","2025-06-21","1"
"27888","636386","636386","10000","2025-08-28","1"
"27889","278986","278986","10000","2025-11-07","1"
"27890","890910","890910","10000","2025-08-28","1"
"27891","719493","719493","10000","2025-03-07","1"
"27892","543914","543914","10000","2025-12-07","1"
"27893","905658","905658","10000","2025-01-20","1"
"27894","241701","241701","10000","2025-08-21","1"
"27895","362296","362296","10000","2025-09-21","1"
"27896","480589","480589","10000","2025-08-28","1"
"27897","357380","357380","10000","2025-05-28","1"
"27898","395217","395217","10000","2025-10-28","1"
"27899","173365","173365","10000","2025-05-14","1"
"27900","917058","917058","10000","2025-08-21","1"
"27901","42617","42617","10000","2025-12-28","1"
"27902","718456","718456","10000","2025-03-21","1"
"27903","746074","746074","10000","2025-07-07","1"
"27904","98724","98724","10000","2025-09-21","1"
"27905","709705","709705","10000","2025-10-28","1"
"27906","53693","53693","10000","2025-01-27","1"
"27907","452559","452559","10000","2025-05-28","1"
"27908","92671","92671","10000","2025-03-07","1"
"27909","283034","283034","10000","2025-03-07","1"
"27910","38573","38573","10000","2025-01-13","1"
"27911","538395","538395","10000","2025-06-21","1"
"27912","824510","824510","10000","2025-03-28","1"
"27913","193172","193172","10000","2025-06-21","1"
"27914","934447","934447","10000","2025-03-14","1"
"27915","49164","49164","10000","2025-11-21","1"
"27916","548447","548447","10000","2025-01-13","1"
"27917","55358","55358","10000","2025-02-20","1"
"27918","2445","2445","10000","2025-01-27","1"
"27919","33833","33833","10000","2025-07-07","1"
"27920","524116","524116","10000","2025-08-28","1"
"27921","975465","975465","10000","2025-03-21","1"
"27922","116694","116694","10000","2025-06-28","1"
"27923","403149","403149","10000","2025-12-21","1"
"27924","759774","759774","10000","2025-06-28","1"
"27925","50037","50037","10000","2025-03-21","1"
"27926","140101","140101","10000","2025-01-27","1"
"27927","60277","60277","10000","2025-03-21","1"
"27928","391258","391258","10000","2025-07-28","1"
"27929","951997","951997","10000","2025-06-14","1"
"27930","443879","443879","10000","2025-02-20","1"
"27931","989239","989239","10000","2025-03-14","1"
"27932","227908","227908","10000","2025-01-20","1"
"27933","706323","706323","10000","2025-03-28","1"
"27934","929295","929295","10000","2025-02-27","1"
"27935","19468","19468","10000","2025-05-07","1"
"27936","391305","391305","10000","2025-03-07","1"
"27937","15796","15796","10000","2025-02-13","1"
"27938","913975","913975","10000","2025-07-14","1"
"27939","888067","888067","10000","2025-09-28","1"
"27940","97249","97249","10000","2025-02-13","1"
"27941","459314","459314","10000","2025-01-20","1"
"27942","499070","499070","10000","2025-06-21","1"
"27943","640521","640521","10000","2025-02-06","1"
"27944","697276","697276","10000","2025-04-21","1"
"27945","639443","639443","10000","2025-09-14","1"
"27946","515769","515769","10000","2025-04-28","1"
"27947","942211","942211","10000","2025-12-14","1"
"27948","151382","151382","10000","2025-01-27","1"
"27949","56659","56659","10000","2025-03-21","1"
"27950","972621","972621","10000","2025-09-07","1"
"27951","611531","611531","10000","2025-12-21","1"
"27952","727995","727995","10000","2025-09-21","1"
"27953","180515","180515","10000","2025-01-27","1"
"27954","411843","411843","10000","2025-04-21","1"
"27955","497103","497103","10000","2025-06-14","1"
"27956","810820","810820","10000","2025-12-28","1"
"27957","208702","208702","10000","2025-05-21","1"
"27958","18043","18043","10000","2025-08-07","1"
"27959","577964","577964","10000","2025-06-07","1"
"27960","141914","141914","10000","2025-08-21","1"
"27961","419426","419426","10000","2025-04-14","1"
"27962","377226","377226","10000","2025-09-21","1"
"27963","505799","505799","10000","2025-07-21","1"
"27964","928684","928684","10000","2025-05-14","1"
"27965","698732","698732","10000","2025-08-07","1"
"27966","879231","879231","10000","2025-06-07","1"
"27967","146746","146746","10000","2025-11-28","1"
"27968","742567","742567","10000","2025-03-28","1"
"27969","332194","332194","10000","2025-01-27","1"
"27970","738206","738206","10000","2025-05-14","1"
"27971","59645","59645","10000","2025-08-21","1"
"27972","964663","964663","10000","2025-11-21","1"
"27973","38136","38136","10000","2025-01-13","1"
"27974","263509","263509","10000","2025-06-14","1"
"27975","5612","5612","10000","2025-07-21","1"
"27976","669166","669166","10000","2025-08-14","1"
"27977","172798","172798","10000","2025-01-06","1"
"27978","284432","284432","10000","2025-02-20","1"
"27979","468699","468699","10000","2025-02-20","1"
"27980","276818","276818","10000","2025-02-27","1"
"27981","96191","96191","10000","2025-02-13","1"
"27982","21073","21073","10000","2025-09-14","1"
"27983","352647","352647","10000","2025-12-07","1"
"27984","344069","344069","10000","2025-07-14","1"
"27985","475827","475827","10000","2025-07-14","1"
"27986","666499","666499","10000","2025-06-28","1"
"27987","719840","719840","10000","2025-07-14","1"
"27988","602128","602128","10000","2025-06-14","1"
"27989","457914","457914","10000","2025-12-28","1"
"27990","949763","949763","10000","2025-01-27","1"
"27991","42496","42496","10000","2025-06-28","1"
"27992","306440","306440","10000","2025-01-27","1"
"27993","399154","399154","10000","2025-01-20","1"
"27994","734396","734396","10000","2025-01-20","1"
"27995","430189","430189","10000","2025-03-14","1"
"27996","479572","479572","10000","2025-04-07","1"
"27997","20336","20336","10000","2025-01-13","1"
"27998","538211","538211","10000","2025-06-28","1"
"27999","304610","304610","10000","2025-02-06","1"
"28000","519712","519712","10000","2025-03-14","1"
"28001","337204","337204","10000","2025-06-28","1"
"28002","974825","974825","10000","2025-12-28","1"
"28003","302720","302720","10000","2025-06-28","1"
"28004","206373","206373","10000","2025-12-07","1"
"28005","231752","231752","10000","2025-10-14","1"
"28006","43697","43697","10000","2025-03-21","1"
"28007","380091","380091","10000","2025-09-14","1"
"28008","740715","740715","10000","2025-06-14","1"
"28009","714064","714064","10000","2025-03-14","1"
"28010","619345","619345","10000","2025-11-07","1"
"28011","45038","45038","10000","2025-11-07","1"
"28012","117868","117868","10000","2025-08-07","1"
"28013","372396","372396","10000","2025-12-14","1"
"28014","874569","874569","10000","2025-06-28","1"
"28015","225276","225276","10000","2025-01-27","1"
"28016","920205","920205","10000","2025-08-21","1"
"28017","796215","796215","10000","2025-09-07","1"
"28018","772969","772969","10000","2025-10-07","1"
"28019","824488","824488","10000","2025-10-21","1"
"28020","128429","128429","10000","2025-03-14","1"
"28021","430785","430785","10000","2025-02-20","1"
"28022","339086","339086","10000","2025-12-21","1"
"28023","550841","550841","10000","2025-02-06","1"
"28024","68583","68583","10000","2025-08-07","1"
"28025","458313","458313","10000","2025-04-21","1"
"28026","192527","192527","10000","2025-08-14","1"
"28027","379410","379410","10000","2025-09-14","1"
"28028","174774","174774","10000","2025-07-07","1"
"28029","889982","889982","10000","2025-09-21","1"
"28030","248631","248631","10000","2025-03-07","1"
"28031","167173","167173","10000","2025-01-20","1"
"28032","116207","116207","10000","2025-07-07","1"
"28033","148339","148339","10000","2025-06-28","1"
"28034","850894","850894","10000","2025-03-07","1"
"28035","905167","905167","10000","2025-07-28","1"
"28036","413568","413568","10000","2025-10-28","1"
"28037","918328","918328","10000","2025-11-07","1"
"28038","464715","464715","10000","2025-07-07","1"
"28039","540715","540715","10000","2025-10-21","1"
"28040","141507","141507","10000","2025-02-20","1"
"28041","398958","398958","10000","2025-01-20","1"
"28042","880662","880662","10000","2025-10-14","1"
"28043","570001","570001","10000","2025-01-06","1"
"28044","194195","194195","10000","2025-07-21","1"
"28045","77871","77871","10000","2025-09-07","1"
"28046","575646","575646","10000","2025-07-28","1"
"28047","537663","537663","10000","2025-12-14","1"
"28048","67228","67228","10000","2025-05-07","1"
"28049","983883","983883","10000","2025-08-21","1"
"28050","928930","928930","10000","2025-10-07","1"
"28051","48025","48025","10000","2025-09-07","1"
"28052","90558","90558","10000","2025-08-28","1"
"28053","682947","682947","10000","2025-03-07","1"
"28054","329533","329533","10000","2025-03-07","1"
"28055","94257","94257","10000","2025-06-14","1"
"28056","895026","895026","10000","2025-09-07","1"
"28057","927523","927523","10000","2025-03-07","1"
"28058","108683","108683","10000","2025-10-14","1"
"28059","111033","111033","10000","2025-02-27","1"
"28060","634763","634763","10000","2025-12-14","1"
"28061","44345","44345","10000","2025-10-21","1"
"28062","341566","341566","10000","2025-12-07","1"
"28063","546581","546581","10000","2025-10-14","1"
"28064","608648","608648","10000","2025-04-21","1"
"28065","356201","356201","10000","2025-10-14","1"
"28066","611199","611199","10000","2025-05-28","1"
"28067","16414","16414","10000","2025-06-07","1"
"28068","286442","286442","10000","2025-11-14","1"
"28069","95603","95603","10000","2025-01-13","1"
"28070","629958","629958","10000","2025-07-28","1"
"28071","160234","160234","10000","2025-08-14","1"
"28072","823530","823530","10000","2025-01-13","1"
"28073","889224","889224","10000","2025-11-07","1"
"28074","704112","704112","10000","2025-07-28","1"
"28075","452995","452995","10000","2025-03-07","1"
"28076","477530","477530","10000","2025-12-14","1"
"28077","681292","681292","10000","2025-04-07","1"
"28078","303222","303222","10000","2025-11-07","1"
"28079","182220","182220","10000","2025-12-21","1"
"28080","347911","347911","10000","2025-10-07","1"
"28081","342900","342900","10000","2025-01-06","1"
"28082","451870","451870","10000","2025-08-28","1"
"28083","822534","822534","10000","2025-06-28","1"
"28084","573192","573192","10000","2025-09-07","1"
"28085","430041","430041","10000","2025-04-14","1"
"28086","299353","299353","10000","2025-02-20","1"
"28087","684344","684344","10000","2025-05-21","1"
"28088","918201","918201","10000","2025-11-21","1"
"28089","199457","199457","10000","2025-08-07","1"
"28090","487360","487360","10000","2025-07-14","1"
"28091","410628","410628","10000","2025-08-07","1"
"28092","678676","678676","10000","2025-03-21","1"
"28093","537464","537464","10000","2025-10-21","1"
"28094","699174","699174","10000","2025-04-14","1"
"28095","28052","28052","10000","2025-11-28","1"
"28096","467181","467181","10000","2025-12-14","1"
"28097","654449","654449","10000","2025-01-27","1"
"28098","643900","643900","10000","2025-04-14","1"
"28099","110913","110913","10000","2025-09-28","1"
"28100","49128","49128","10000","2025-02-13","1"
"28101","171287","171287","10000","2025-08-07","1"
"28102","816119","816119","10000","2025-11-21","1"
"28103","398968","398968","10000","2025-04-28","1"
"28104","847243","847243","10000","2025-10-07","1"
"28105","673730","673730","10000","2025-08-07","1"
"28106","94701","94701","10000","2025-03-14","1"
"28107","918217","918217","10000","2025-12-28","1"
